date,trip_id,n_vehicles,points_kept,points_total,kept_span_sec,union_span_sec,span_ratio,overlap_sec,overlap_frac_of_kept,line_id,hour
2026-03-26,1497256_U_89,2,552,606,9895.0,9895.0,1.0,794.0,0.08024254674077817,39A,12
2026-03-26,1474792_U_19,2,140,248,2088.0,14758.0,0.14148258571622171,0.0,0.0,26,15
2026-03-26,1496808_U_85,2,263,445,3934.0,7717.0,0.5097835946611378,0.0,0.0,36,13
2026-03-26,1349260_U_17,2,198,286,2961.0,7017.0,0.42197520307823855,0.0,0.0,24,13
2026-03-26,1496808_U_74,2,336,528,5030.0,7945.0,0.6331025802391441,0.0,0.0,36,13
2026-03-26,1496808_U_93,2,344,496,5209.0,7493.0,0.695182170025357,0.0,0.0,36,13
2026-03-26,1497256_U_17,2,196,384,2931.0,6356.0,0.46113908118313407,523.0,0.1784373933810986,39A,13
2026-03-26,1497253_U_10,3,240,661,3589.0,10615.0,0.3381064531323599,0.0,0.0,OC3,12
2026-03-26,1497253_U_77,2,208,406,3111.0,5781.0,0.5381421899325376,285.0,0.09161041465766634,OC3,13
2026-03-26,1481779_U_78,2,327,467,4891.0,7294.0,0.6705511379215794,553.0,0.1130648129216929,67,13
2026-03-26,1481779_U_70,2,384,450,6502.0,6922.0,0.9393238948280843,559.0,0.08597354660104584,67,13
2026-03-26,1496808_U_83,2,429,473,6485.0,7324.0,0.8854451119606772,0.0,0.0,36,13
2026-03-26,1497252_U_12,2,596,670,8930.0,22981.0,0.38858187198120187,0.0,0.0,OC2,13
2026-03-26,1439975_U_79,2,410,518,6140.0,9141.0,0.6716989388469533,499.0,0.08127035830618892,31,14
2026-03-26,1497253_U_88,2,487,551,7295.0,8256.0,0.8835998062015504,0.0,0.0,OC3,13
2026-03-26,1496812_U_46,2,216,346,3228.0,5240.0,0.6160305343511451,0.0,0.0,45,14
2026-03-26,1496812_U_25,2,240,360,3588.0,5328.0,0.6734234234234234,48.0,0.013377926421404682,45,14
2026-03-26,1497256_U_10,2,617,785,9247.0,9412.0,0.9824691882702933,2943.0,0.31826538336757865,39A,13
2026-03-26,1496812_U_7,2,319,378,5330.0,5330.0,1.0,871.0,0.16341463414634147,45,13
2026-03-26,1496812_U_81,2,285,395,4338.0,5900.0,0.7352542372881355,78.0,0.017980636237897647,45,14
2026-03-26,1496812_U_16,2,227,303,3767.0,5119.0,0.735885915217816,0.0,0.0,45,14
2026-03-26,1497253_U_35,2,586,688,9202.0,11272.0,0.8163591199432222,0.0,0.0,OC3,14
2026-03-26,1477768_U_29,2,254,346,4218.0,5061.0,0.8334321280379372,526.0,0.12470365101944049,41JB,14
2026-03-26,1497253_U_53,2,627,701,9398.0,10538.0,0.8918200797115202,0.0,0.0,OC3,14
2026-03-26,1497253_U_67,2,526,578,7883.0,10375.0,0.7598072289156627,0.0,0.0,OC3,15
2026-03-26,1359254_U_70,2,512,660,7672.0,9324.0,0.8228228228228228,556.0,0.07247132429614181,62,15
2026-03-26,1496812_U_26,2,243,375,3978.0,6261.0,0.635361763296598,0.0,0.0,45,15
2026-03-26,1496812_U_47,3,282,455,4218.0,6530.0,0.6459418070444104,0.0,0.0,45,15
2026-03-26,1497253_U_62,3,684,704,10255.0,11756.0,0.8723205171827152,255.0,0.024865919063871283,OC3,15
2026-03-26,1429985_U_63,2,347,361,5420.0,5660.0,0.9575971731448764,0.0,0.0,49.1,15
2026-03-26,1496812_U_57,3,250,370,3738.0,6110.0,0.611783960720131,0.0,0.0,45,15
2026-03-26,1431265_U_108,2,264,290,3947.0,21572.0,0.18296866308177268,0.0,0.0,49.2,20
2026-03-26,1496812_U_8,2,319,446,5239.0,6861.0,0.7635913132196472,270.0,0.051536552777247564,45,15
2026-03-26,1496812_U_72,2,254,352,3858.0,5480.0,0.704014598540146,225.0,0.0583203732503888,45,15
2026-03-26,1496808_U_24,2,277,480,4144.0,7928.0,0.5227043390514632,0.0,0.0,36,16
2026-03-26,1496805_U_47,2,240,460,3588.0,6861.0,0.5229558373414954,15.0,0.004180602006688963,34A,15
2026-03-26,1496808_U_31,2,328,556,4908.0,9022.0,0.5440035468853913,0.0,0.0,36,16
2026-03-26,1496812_U_130,3,261,349,4039.0,5420.0,0.7452029520295202,0.0,0.0,45,15
2026-03-26,1496812_U_82,2,216,404,3227.0,6080.0,0.5307565789473684,0.0,0.0,45,16
2026-03-26,1496808_U_90,2,316,525,4732.0,7465.0,0.6338914936369725,391.0,0.08262890955198647,36,16
2026-03-26,1496812_U_17,3,228,396,3408.0,5930.0,0.5747048903878583,0.0,0.0,45,16
2026-03-26,1496812_U_118,2,214,358,3199.0,5331.0,0.6000750328268617,15.0,0.004688965301656768,45,16
2026-03-26,1496812_U_124,2,283,373,4279.0,6201.0,0.6900499919367844,165.0,0.038560411311053984,45,16
2026-03-26,1496808_U_67,2,262,372,3918.0,5209.0,0.752159723555385,345.0,0.08805513016845329,36,16
2026-03-26,1496812_U_38,2,281,325,4460.0,5301.0,0.8413506885493303,0.0,0.0,45,16
2026-03-26,1496812_U_48,2,437,481,6832.0,7491.0,0.9120277666533173,0.0,0.0,45,17
2026-03-26,1496812_U_58,2,189,247,2822.0,4113.0,0.6861171893994651,0.0,0.0,45,17
2026-03-26,1496812_U_27,3,364,398,5481.0,5991.0,0.9148723084626941,0.0,0.0,45,17
2026-03-26,1496812_U_9,2,307,361,4610.0,5421.0,0.8503966057922893,0.0,0.0,45,17
2026-03-26,1496812_U_73,2,240,342,3587.0,5240.0,0.6845419847328245,0.0,0.0,45,17
2026-03-26,1496812_U_131,2,200,366,2989.0,5422.0,0.5512725931390631,74.0,0.024757443961191034,45,17
2026-03-26,1496812_U_18,2,226,426,3379.0,6171.0,0.5475611732296224,225.0,0.0665877478543948,45,17
2026-03-26,1496812_U_83,2,248,452,3736.0,7041.0,0.5306064479477347,0.0,0.0,45,18
2026-03-26,1496808_U_25,2,385,484,5807.0,8030.0,0.7231631382316314,0.0,0.0,36,18
2026-03-26,1496808_U_68,3,424,552,6378.0,8301.0,0.768341163715215,0.0,0.0,36,18
2026-03-26,1496812_U_39,2,226,408,3409.0,6489.0,0.5253505933117584,0.0,0.0,45,17
2026-03-26,1496812_U_125,3,210,400,3168.0,5900.0,0.5369491525423729,103.0,0.032512626262626264,45,17
2026-03-26,1497252_U_56,2,558,625,8390.0,8480.0,0.9893867924528302,902.0,0.10750893921334922,OC2,17
2026-03-26,1496808_U_32,2,440,532,6696.0,8079.0,0.8288154474563684,0.0,0.0,36,18
2026-03-26,1496812_U_150,2,197,379,3303.0,6062.0,0.544869679973606,0.0,0.0,45,18
2026-03-26,1497256_U_91,2,338,637,5053.0,9352.0,0.5403122326775022,204.0,0.040372056204235104,39A,19
2026-03-26,1496812_U_111,3,267,451,4114.0,6845.0,0.6010226442658875,0.0,0.0,45,18
2026-03-26,1496812_U_59,2,221,343,3677.0,5506.0,0.6678169269887395,15.0,0.004079412564590699,45,19
2026-03-26,1496812_U_49,4,134,366,2009.0,6945.0,0.2892728581713463,0.0,0.0,45,19
2026-03-26,1496812_U_28,2,280,412,4455.0,6255.0,0.7122302158273381,162.0,0.03636363636363636,45,19
2026-03-26,1497253_U_63,3,634,778,9499.0,10911.0,0.8705893135367977,345.0,0.03631961259079903,OC3,18
2026-03-26,1497255_U_11,2,384,406,6418.0,6643.0,0.9661297606503086,120.0,0.01869741352446245,53,18
2026-03-26,1497253_U_6,2,578,696,8660.0,10582.0,0.8183708183708184,0.0,0.0,OC3,18
2026-03-26,1497252_U_14,2,391,637,7009.0,10041.0,0.69803804401952,646.0,0.09216721358253674,OC2,18
2026-03-26,1496812_U_74,2,301,350,4633.0,5399.0,0.8581218744211891,0.0,0.0,45,18
2026-03-26,1496812_U_140,2,81,99,1199.0,5822.0,0.20594297492270697,0.0,0.0,45,20
2026-03-26,1496812_U_94,2,216,220,3282.0,3406.0,0.9635936582501468,0.0,0.0,45,18
2026-03-26,1497253_U_85,2,548,684,8210.0,10822.0,0.7586398077989281,0.0,0.0,OC3,18
2026-03-26,1496812_U_132,2,244,262,3916.0,4214.0,0.9292833412434741,0.0,0.0,45,19
2026-03-26,1497255_U_74,2,313,403,5299.0,6709.0,0.7898345506036667,0.0,0.0,53,18
2026-03-26,1496812_U_84,2,256,404,3825.0,5808.0,0.6585743801652892,223.0,0.05830065359477124,45,19
2026-03-26,1497255_U_85,3,263,355,4571.0,7723.0,0.5918684449048297,0.0,0.0,53,19
2026-03-26,1496808_U_17,2,252,456,3766.0,7156.0,0.5262716601453326,0.0,0.0,36,20
2026-03-26,1497252_U_2,2,302,582,4518.0,9712.0,0.4651976935749588,0.0,0.0,OC2,19
2026-03-26,1496812_U_19,2,176,306,2627.0,4819.0,0.5451338451960988,0.0,0.0,45,19
2026-03-26,1497255_U_22,2,247,321,3798.0,5239.0,0.7249475090666158,14.0,0.003686150605581885,53,19
2026-03-26,1496808_U_61,2,314,476,4846.0,6951.0,0.6971658754136095,312.0,0.06438299628559636,36,20
2026-03-26,1497253_U_39,2,388,598,5807.0,8930.0,0.6502799552071669,15.0,0.0025830893748923713,OC3,19
2026-03-26,1497253_U_57,2,354,568,5296.0,8539.0,0.62021313971191,0.0,0.0,OC3,19
2026-03-26,1496808_U_69,2,325,425,5328.0,6826.0,0.7805449750952241,0.0,0.0,36,20
2026-03-26,1497256_U_71,2,125,247,1859.0,5147.0,0.3611812706430931,0.0,0.0,39A,19
2026-03-26,1496808_U_33,2,382,424,5718.0,6346.0,0.9010400252127324,0.0,0.0,36,20
2026-03-26,1496812_U_141,3,218,320,3257.0,4789.0,0.6801002296930465,0.0,0.0,45,20
2026-03-26,1496812_U_133,2,238,296,3647.0,4488.0,0.8126114081996435,14.0,0.003838771593090211,45,20
2026-03-26,1496812_U_29,2,150,166,2236.0,2507.0,0.8919026725169525,0.0,0.0,45,20
2026-03-26,1497251_U_63,2,274,504,4188.0,7671.0,0.5459522878373093,0.0,0.0,OC1,20
2026-03-26,1497251_U_37,2,196,388,2927.0,5780.0,0.506401384083045,15.0,0.005124701059104886,OC1,22
2026-03-27,1429985_U_127,2,144,221,2445.0,86386.0,0.028303197277336604,0.0,0.0,49.1,0
2026-03-27,1349260_U_36,2,153,195,2280.0,86386.0,0.026393165559234134,0.0,0.0,24,23
2026-03-27,1429985_U_121,2,191,233,2850.0,86386.0,0.032991456949042666,0.0,0.0,49.1,23
2026-03-27,1431265_U_173,2,140,163,2955.0,86386.0,0.034206931678744244,0.0,0.0,49.2,0
2026-03-27,1359254_U_80,2,417,679,6344.0,84481.0,0.0750938080751885,0.0,0.0,62,21
2026-03-27,1431265_U_166,2,131,173,1950.0,86386.0,0.022573102123029196,0.0,0.0,49.2,23
2026-03-27,1477764_U_94,2,363,405,5985.0,82831.0,0.07225555649454914,0.0,0.0,61,21
2026-03-27,1481779_U_128,2,309,357,4620.0,82426.0,0.056050275398539295,0.0,0.0,67,21
2026-03-27,1481779_U_12,2,196,211,4185.0,86386.0,0.048445349940962654,0.0,0.0,67,0
2026-03-27,1481779_U_38,2,321,373,4815.0,84331.0,0.05709644140351709,0.0,0.0,67,22
2026-03-27,T75279,71,4089,99682,62941.0,86386.0,0.728601856782349,60721.0,0.9647288730716067,30,4
2026-03-27,T75280,35,4001,79116,60586.0,86386.0,0.7013404949876137,57436.0,0.9480077905786816,47,5
2026-03-27,1496812_U_155,2,241,279,3600.0,86386.0,0.041673419304053896,0.0,0.0,45,22
2026-03-27,1496808_U_79,2,208,275,3165.0,86386.0,0.036637881138147387,0.0,0.0,36,0
2026-03-27,1497251_U_75,2,240,338,4305.0,86386.0,0.04983446391776445,0.0,0.0,OC1,0
2026-03-27,1497253_U_98,2,502,524,7590.0,86386.0,0.08786145903271364,0.0,0.0,OC3,21
2026-03-27,1497253_U_100,2,235,251,3510.0,86386.0,0.04063158382145255,0.0,0.0,OC3,23
2026-03-27,1497252_U_39,2,339,381,5070.0,86386.0,0.058690065519875906,0.0,0.0,OC2,22
2026-03-27,1497256_U_95,2,399,409,5970.0,86386.0,0.06910842034588938,0.0,0.0,39A,22
2026-03-27,1497255_U_105,2,205,215,3405.0,86386.0,0.03941610909175098,0.0,0.0,53,23
2026-03-27,1496811_U_62,2,152,280,2280.0,86326.0,0.026411509857980214,0.0,0.0,44,23
2026-03-27,1481779_U_39,2,280,417,4185.0,84226.0,0.049687744876878874,0.0,0.0,67,0
2026-03-27,1497253_U_1,2,485,501,7261.0,48827.0,0.14870870624859198,0.0,0.0,OC3,4
2026-03-27,1496808_U_1,2,315,321,4726.0,5146.0,0.9183832102603964,0.0,0.0,36,4
2026-03-27,1476582_U_12,2,606,747,9091.0,43808.0,0.2075191745799854,0.0,0.0,52,5
2026-03-27,1497253_U_58,2,690,764,10351.0,48256.0,0.21450182360742706,0.0,0.0,OC3,6
2026-03-27,T75281,5,3095,7395,48287.0,60345.0,0.8001822851934709,17512.0,0.36266489945534,47B,6
2026-03-27,1497255_U_16,2,370,388,5563.0,18121.0,0.3069918878649081,0.0,0.0,53,9
2026-03-27,1497252_U_52,2,558,624,8716.0,9708.0,0.8978162340337865,0.0,0.0,OC2,6
2026-03-27,1496808_U_63,2,409,612,6135.0,27180.0,0.22571743929359822,0.0,0.0,36,6
2026-03-27,1481779_U_105,2,420,459,6345.0,57690.0,0.10998439937597504,0.0,0.0,67,6
2026-03-27,1481779_U_113,2,421,562,6330.0,55650.0,0.11374663072776281,0.0,0.0,67,6
2026-03-27,1431265_U_79,2,307,506,4590.0,30485.0,0.15056585205838938,0.0,0.0,49.2,6
2026-03-27,T75282,4,2269,4437,35100.0,48585.0,0.7224451991355356,6109.0,0.17404558404558404,47A,11
2026-03-27,1497253_U_20,2,571,703,9252.0,11277.0,0.8204309656823623,0.0,0.0,OC3,7
2026-03-27,1496808_U_92,2,513,525,7681.0,20729.0,0.3705436827632785,0.0,0.0,36,7
2026-03-27,1477764_U_26,2,354,422,5881.0,8640.0,0.6806712962962963,0.0,0.0,61,8
2026-03-27,1497253_U_51,4,353,512,5281.0,11037.0,0.4784814714143336,0.0,0.0,OC3,7
2026-03-27,1497253_U_26,3,562,728,8526.0,11010.0,0.7743869209809264,0.0,0.0,OC3,7
2026-03-27,1496812_U_86,2,252,422,3765.0,6227.0,0.6046250200738719,74.0,0.019654714475431607,45,7
2026-03-27,1497253_U_65,3,529,661,7948.0,9953.0,0.7985532000401889,0.0,0.0,OC3,7
2026-03-27,1497253_U_32,4,634,936,12269.0,12269.0,1.0,2805.0,0.2286249898117206,OC3,8
2026-03-27,1477768_U_25,2,121,163,1798.0,5880.0,0.30578231292517005,0.0,0.0,41JB,9
2026-03-27,1496808_U_64,2,394,531,5894.0,7950.0,0.7413836477987421,0.0,0.0,36,8
2026-03-27,1496812_U_42,2,382,523,5714.0,7828.0,0.729943791517629,0.0,0.0,45,8
2026-03-27,1496812_U_134,2,181,303,2701.0,4622.0,0.5843790566854176,0.0,0.0,45,8
2026-03-27,1496812_U_115,2,346,457,5174.0,6840.0,0.7564327485380117,0.0,0.0,45,8
2026-03-27,1496808_U_72,2,377,476,5864.0,7349.0,0.7979316913865833,0.0,0.0,36,8
2026-03-27,1497252_U_33,2,627,705,9389.0,10559.0,0.8891940524670897,0.0,0.0,OC2,8
2026-03-27,1497255_U_57,2,247,316,4018.0,6059.0,0.6631457336194091,0.0,0.0,53,9
2026-03-27,1497255_U_132,2,249,344,3713.0,5099.0,0.728181996469896,29.0,0.007810395906275249,53,9
2026-03-27,1497255_U_68,2,279,355,4349.0,5669.0,0.7671547010054683,46.0,0.01057714417107381,53,9
2026-03-27,1477768_U_14,2,120,189,1784.0,5308.0,0.3360964581763376,0.0,0.0,41JB,10
2026-03-27,1497253_U_76,2,372,480,6524.0,8564.0,0.7617935544138253,0.0,0.0,OC3,11
2026-03-27,1496812_U_107,2,340,414,5085.0,6165.0,0.8248175182481752,15.0,0.0029498525073746312,45,10
2026-03-27,1497253_U_15,2,194,328,2895.0,4938.0,0.586269744835966,0.0,0.0,OC3,10
2026-03-27,1496812_U_43,2,338,394,5054.0,5894.0,0.8574821852731591,0.0,0.0,45,10
2026-03-27,1497252_U_11,2,638,660,9556.0,26403.0,0.36192856872325113,0.0,0.0,OC2,10
2026-03-27,1497253_U_92,2,654,785,9975.0,11986.0,0.8322209244118138,0.0,0.0,OC3,10
2026-03-27,1359254_U_46,2,597,897,8961.0,13010.0,0.6887778631821676,435.0,0.04854368932038835,62,12
2026-03-27,1359254_U_49,2,224,387,3346.0,25731.0,0.13003769771870508,0.0,0.0,62,11
2026-03-27,1359254_U_52,2,198,358,3017.0,20148.0,0.14974190986698432,0.0,0.0,62,16
2026-03-27,1497255_U_59,2,118,174,3374.0,3374.0,1.0,824.0,0.24422050978067575,53,11
2026-03-27,1359254_U_55,2,218,316,3313.0,20866.0,0.15877504073612575,0.0,0.0,62,16
2026-03-27,1497253_U_22,2,290,370,4335.0,5535.0,0.7831978319783198,0.0,0.0,OC3,11
2026-03-27,1359254_U_61,2,221,345,3304.0,25610.0,0.1290121046466224,0.0,0.0,62,18
2026-03-27,1359254_U_58,2,619,657,9347.0,20931.0,0.44656251493000815,0.0,0.0,62,15
2026-03-27,1497255_U_7,2,323,423,5235.0,6195.0,0.8450363196125908,527.0,0.10066857688634193,53,12
2026-03-27,1359254_U_45,2,170,188,2536.0,3826.0,0.6628332462101412,0.0,0.0,62,12
2026-03-27,1496812_U_6,2,276,357,4124.0,5448.0,0.7569750367107195,0.0,0.0,45,12
2026-03-27,1497255_U_108,2,381,409,5747.0,6860.0,0.8377551020408164,0.0,0.0,53,12
2026-03-27,1496812_U_15,2,339,385,5451.0,5451.0,1.0,675.0,0.12383048981838195,45,12
2026-03-27,1349260_U_17,2,247,341,4785.0,7845.0,0.609942638623327,0.0,0.0,24,13
2026-03-27,1497255_U_29,2,375,415,5662.0,7102.0,0.7972402140242185,0.0,0.0,53,13
2026-03-27,1495854_U_18,2,220,417,3649.0,7100.0,0.513943661971831,284.0,0.07782954234036722,40,13
2026-03-27,1496812_U_55,2,110,160,1635.0,2295.0,0.7124183006535948,74.0,0.04525993883792049,45,12
2026-03-27,1497256_U_17,2,291,329,4369.0,4909.0,0.8899979629252394,15.0,0.003433279926756695,39A,13
2026-03-27,1496808_U_23,2,437,477,6560.0,7189.0,0.9125052163026847,0.0,0.0,36,13
2026-03-27,1497252_U_12,2,660,736,9914.0,23520.0,0.42151360544217686,0.0,0.0,OC2,13
2026-03-27,1496812_U_7,2,240,371,4610.0,6651.0,0.6931288528040896,0.0,0.0,45,13
2026-03-27,1497255_U_60,2,355,377,5760.0,6061.0,0.950338228015179,15.0,0.0026041666666666665,53,13
2026-03-27,1497253_U_23,2,359,711,5389.0,10911.0,0.4939052332508478,0.0,0.0,OC3,13
2026-03-27,1497255_U_91,2,326,330,5446.0,5537.0,0.9835651074589128,0.0,0.0,53,13
2026-03-27,1496812_U_56,2,272,387,4070.0,5805.0,0.7011197243755384,21.0,0.005159705159705159,45,13
2026-03-27,1495854_U_37,2,248,252,3709.0,4070.0,0.9113022113022113,0.0,0.0,40,13
2026-03-27,1496808_U_7,2,451,539,6764.0,7966.0,0.8491087120261109,107.0,0.015819041986989947,36,14
2026-03-27,1496812_U_100,2,134,230,1999.0,2959.0,0.6755660696181143,467.0,0.2336168084042021,45,14
2026-03-27,1429985_U_58,2,249,404,3737.0,7606.0,0.49132264002103604,0.0,0.0,49.1,15
2026-03-27,1429985_U_48,2,343,403,5150.0,5510.0,0.9346642468239564,528.0,0.10252427184466019,49.1,14
2026-03-27,1496808_U_45,2,294,334,4951.0,6240.0,0.7934294871794871,0.0,0.0,36,15
2026-03-27,1496812_U_101,2,277,374,4545.0,5986.0,0.7592716338122285,14.0,0.0030803080308030805,45,15
2026-03-27,1496812_U_88,2,268,335,4022.0,5070.0,0.7932938856015779,0.0,0.0,45,15
2026-03-27,1496808_U_15,2,406,546,6824.0,9059.0,0.7532840269345402,0.0,0.0,36,15
2026-03-27,1496812_U_8,2,241,351,3929.0,6538.0,0.6009483022330988,0.0,0.0,45,15
2026-03-27,1496812_U_26,2,261,312,3915.0,4694.0,0.8340434597358329,0.0,0.0,45,15
2026-03-27,1497253_U_5,2,431,769,7181.0,12237.0,0.5868268366429681,11.0,0.0015318200807686953,OC3,16
2026-03-27,1497255_U_83,2,293,391,5670.0,7169.0,0.7909052866508579,0.0,0.0,53,15
2026-03-27,1496812_U_57,2,267,359,4139.0,6239.0,0.6634075973713737,0.0,0.0,45,15
2026-03-27,1496808_U_67,2,439,506,6644.0,7647.0,0.8688374525957892,0.0,0.0,36,15
2026-03-27,1497253_U_62,2,440,728,6646.0,11009.0,0.6036878917249523,0.0,0.0,OC3,16
2026-03-27,1497255_U_72,2,304,399,4711.0,6269.0,0.7514755144361143,0.0,0.0,53,15
2026-03-27,1497253_U_89,2,491,767,7965.0,11790.0,0.6755725190839694,315.0,0.03954802259887006,OC3,16
2026-03-27,1497255_U_110,2,223,373,4156.0,6464.0,0.6429455445544554,17.0,0.0040904716073147255,53,15
2026-03-27,1496812_U_17,2,294,364,5190.0,6240.0,0.8317307692307693,0.0,0.0,45,16
2026-03-27,1497253_U_84,2,536,734,8100.0,11414.0,0.7096548098826003,0.0,0.0,OC3,16
2026-03-27,1496812_U_63,2,330,416,4995.0,6330.0,0.7890995260663507,0.0,0.0,45,16
2026-03-27,1496812_U_124,2,274,361,4155.0,5848.0,0.710499316005472,0.0,0.0,45,16
2026-03-27,1496812_U_82,2,310,318,4710.0,4830.0,0.9751552795031055,0.0,0.0,45,16
2026-03-27,1496812_U_38,3,298,390,4517.0,5882.0,0.7679360761645698,0.0,0.0,45,16
2026-03-27,1497255_U_140,2,150,260,2279.0,3975.0,0.5733333333333334,0.0,0.0,53,16
2026-03-27,1496808_U_52,2,446,580,6690.0,8820.0,0.7585034013605442,0.0,0.0,36,17
2026-03-27,1496812_U_9,2,176,352,4128.0,6918.0,0.5967042497831744,0.0,0.0,45,16
2026-03-27,1496808_U_46,2,349,453,5223.0,6783.0,0.7700132684652808,45.0,0.00861573808156232,36,17
2026-03-27,1476582_U_14,2,755,783,11354.0,11354.0,1.0,404.0,0.035582173683283425,52,16
2026-03-27,1496812_U_58,2,211,418,3150.0,6180.0,0.5097087378640777,135.0,0.04285714285714286,45,17
2026-03-27,1496812_U_131,3,380,490,5685.0,7455.0,0.7625754527162978,18.0,0.0031662269129287598,45,17
2026-03-27,1496812_U_73,2,308,404,4605.0,5955.0,0.7732997481108312,135.0,0.029315960912052116,45,17
2026-03-27,1496812_U_18,3,357,441,5340.0,6656.0,0.8022836538461539,0.0,0.0,45,17
2026-03-27,1496808_U_16,2,416,518,6401.0,7966.0,0.8035400451920662,0.0,0.0,36,17
2026-03-27,1496812_U_119,2,320,376,4786.0,5596.0,0.8552537526804861,16.0,0.003343083994985374,45,17
2026-03-27,1496808_U_68,3,446,544,7241.0,8776.0,0.8250911577028259,0.0,0.0,36,17
2026-03-27,1496812_U_64,2,335,409,5004.0,6270.0,0.7980861244019138,0.0,0.0,45,18
2026-03-27,1496808_U_32,2,438,498,6556.0,7366.0,0.890035297311974,76.0,0.011592434411226357,36,17
2026-03-27,1496812_U_39,2,345,409,5155.0,5970.0,0.8634840871021775,131.0,0.025412221144519884,45,17
2026-03-27,1497253_U_95,2,676,765,10155.0,11939.0,0.8505737498953011,0.0,0.0,OC3,18
2026-03-27,1497253_U_63,2,470,742,7605.0,11730.0,0.6483375959079284,0.0,0.0,OC3,18
2026-03-27,1497253_U_6,3,502,654,7515.0,9764.0,0.7696640721015977,0.0,0.0,OC3,18
2026-03-27,1481779_U_125,2,253,452,3780.0,14459.0,0.2614288678331835,0.0,0.0,67,21
2026-03-27,1481779_U_129,2,366,617,5474.0,18809.0,0.291030889467808,0.0,0.0,67,18
2026-03-27,1496812_U_19,2,176,349,2623.0,5247.0,0.49990470745187726,0.0,0.0,45,19
2026-03-27,1496808_U_61,2,302,468,4556.0,6839.0,0.6661792659745577,194.0,0.04258121158911326,36,20
2026-03-27,1496808_U_69,3,334,424,5280.0,6776.0,0.7792207792207793,0.0,0.0,36,20
2026-03-27,1496808_U_17,2,291,371,4348.0,5608.0,0.775320970042796,0.0,0.0,36,20
2026-03-27,1496808_U_33,2,420,454,6330.0,6839.0,0.9255739143149583,0.0,0.0,36,20
2026-03-27,1496812_U_84,2,169,177,2516.0,2609.0,0.9643541586814871,13.0,0.0051669316375198724,45,20
2026-03-27,1497255_U_86,2,194,212,3945.0,4874.0,0.8093967993434551,0.0,0.0,53,20
2026-03-27,1497255_U_75,2,225,294,4170.0,4800.0,0.86875,389.0,0.09328537170263788,53,20
2026-03-28,T75279,60,4017,61221,61317.0,85603.0,0.7162949896615772,59937.0,0.9774940065560938,30,5
2026-03-28,T75280,16,3839,38827,58933.0,80788.0,0.7294771500717928,56383.0,0.9567305244939168,47,6
2026-03-28,T75281,3,3016,5959,48448.0,54193.0,0.8939899987083203,22995.0,0.4746325957727873,47B,6
2026-03-28,1437078_S_32,2,112,222,1665.0,3345.0,0.4977578475336323,0.0,0.0,41BC,7
2026-03-28,1289455_S_57,2,205,260,3195.0,6795.0,0.47019867549668876,0.0,0.0,61,8
2026-03-28,1289455_S_64,2,281,447,4200.0,6720.0,0.625,0.0,0.0,61,8
2026-03-28,1410627_S_21,2,74,122,1095.0,3525.0,0.31063829787234043,0.0,0.0,31,18
2026-03-29,T75279,53,3846,31288,59017.0,84707.0,0.6967192793983968,56615.0,0.9592998627514107,30.0,6
2026-03-29,T75280,8,3852,17739,58177.0,78147.0,0.7444559612013257,54574.0,0.938068308781821,47.0,5
2026-03-29,1247894_D_1,2,120,165,1786.0,2823.0,0.63266029047113,0.0,0.0,35,4
2026-03-29,1247894_D_15,2,127,146,1892.0,2207.0,0.8572723153602175,0.0,0.0,35,4
2026-03-29,1350104_D_1,2,116,160,2687.0,2823.0,0.9518243003896564,510.0,0.1898027540007443,53,5
2026-03-29,1350104_D_20,2,102,196,1517.0,2928.0,0.5181010928961749,0.0,0.0,53,5
2026-03-29,1350092_D_11,2,336,618,5030.0,41828.0,0.12025437505976858,0.0,0.0,33,15
2026-03-29,1350092_D_60,2,150,218,2238.0,6052.0,0.3697951090548579,0.0,0.0,33,6
2026-03-29,1350092_D_40,3,279,480,4249.0,37714.0,0.11266373230100228,271.0,0.06377971287361732,33,5
2026-03-29,1350092_D_30,2,146,206,2176.0,40147.0,0.05420081201584178,0.0,0.0,33,16
2026-03-29,1350101_D_2,2,469,475,7027.0,7027.0,1.0,75.0,0.010673117973530667,48,6
2026-03-29,1350092_D_31,2,303,309,5751.0,39997.0,0.14378578393379504,0.0,0.0,33,6
2026-03-29,1350092_D_70,2,301,311,4910.0,33931.0,0.144705431611211,0.0,0.0,33,6
2026-03-29,1350092_D_12,2,303,415,4879.0,36603.0,0.13329508510231403,0.0,0.0,33,6
2026-03-29,1350092_D_50,2,122,134,1817.0,34351.0,0.05289511222380717,0.0,0.0,33,15
2026-03-29,1350092_D_41,3,341,569,5510.0,36663.0,0.1502877560483321,0.0,0.0,33,7
2026-03-29,1350092_D_71,3,361,627,6200.0,35342.0,0.17542866843981664,0.0,0.0,33,7
2026-03-29,1350092_D_21,2,378,707,5902.0,36364.0,0.16230337696623034,0.0,0.0,33,15
2026-03-29,1350092_D_32,3,394,780,6801.0,40506.0,0.16790105169604502,0.0,0.0,33,7
2026-03-29,1350092_D_13,3,291,668,5269.0,39320.0,0.1340030518819939,0.0,0.0,33,7
2026-03-29,1350092_D_42,3,372,578,6260.0,33931.0,0.18449205741062746,0.0,0.0,33,8
2026-03-29,1350092_D_72,2,354,408,6591.0,31048.0,0.2122842051017779,0.0,0.0,33,8
2026-03-29,1350092_D_22,3,361,399,5751.0,30058.0,0.19133009514937788,0.0,0.0,33,8
